contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category
hospital_124_phone,phone,02 4921 3000,John Hunter Hospital (including Royal Newcastle Centre and John Hunter Children's Hospital),hospital,nsw_hospitals_agent,NSW Health API,Lookout Road,New Lambton Heights,NSW,2305.0,Reporting wait times,2025-08-30T17:19:34.893287,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_125_phone,phone,02 6924 8200,Junee District Hospital,hospital,nsw_hospitals_agent,NSW Health API,67 Broadway Street,Junee,NSW,2663.0,Not reporting wait times,2025-08-30T17:19:34.893316,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_126_phone,phone,02 6924 1122,Junee Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,24-28 Commins Street,Junee,NSW,2663.0,No emergency department,2025-08-30T17:19:34.893339,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_127_phone,phone,02 6562 6155,Kempsey District Hospital,hospital,nsw_hospitals_agent,NSW Health API,119 River Street,Kempsey,NSW,2440.0,Reporting wait times,2025-08-30T17:19:34.893362,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_128_phone,phone,02 4233 1033,Kiama Hospital and Community Health Service,hospital,nsw_hospitals_agent,NSW Health API,Bonaira Street,Kiama,NSW,2533.0,No emergency department,2025-08-30T17:19:34.893385,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_129_phone,phone,02 4233 1033,Kiama Hospital Nursing Home,hospital,nsw_hospitals_agent,NSW Health API,Bonaire Street,Kiama,NSW,2533.0,No emergency department,2025-08-30T17:19:34.893409,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_130_phone,phone,02 6558 1307,Kimbarra Lodge Hostel - Gloucester Soldiers Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Hay Street,Gloucester,NSW,2422.0,No emergency department,2025-08-30T17:19:34.893432,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_131_phone,phone,02 4936 3200,Kurri Kurri Hospital,hospital,nsw_hospitals_agent,NSW Health API,Lang Street,Kurri Kurri,NSW,2327.0,Not reporting wait times,2025-08-30T17:19:34.893455,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_132_phone,phone,02 6632 1522,Kyogle Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Summerland Way,Kyogle,NSW,2474.0,Not reporting wait times,2025-08-30T17:19:34.893478,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_133_phone,phone,02 6632 1522,Kyogle Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,Summerland Way,Kyogle,NSW,2474.0,No emergency department,2025-08-30T17:19:34.893501,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_134_phone,phone,02 6898 1200,Lake Cargelligo District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Uabba Street,Lake Cargelligo,NSW,2672.0,Not reporting wait times,2025-08-30T17:19:34.893524,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_135_phone,phone,02 6898 1200,Lake Cargelligo Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Uabba Street,Lake Cargelligo,NSW,2672.0,No emergency department,2025-08-30T17:19:34.893547,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_136_phone,phone,02 6953 1111,Leeton District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Wade Avenue & Palm Avenue,Leeton,NSW,2705.0,Not reporting wait times,2025-08-30T17:19:34.893570,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_137_phone,phone,02 6953 1111,Leeton Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,Cnr Palm Avenue & Wade Avenue,Leeton,NSW,2705.0,No emergency department,2025-08-30T17:19:34.893593,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_138_phone,phone,02 6829 9999,Lightning Ridge Multi Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,20 Pandora Street,Lightning Ridge,NSW,2834.0,Not reporting wait times,2025-08-30T17:19:34.893616,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_139_phone,phone,02 6829 9999,Lightning Ridge Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,20 Pandora Street,Lightning Ridge,NSW,2834.0,No emergency department,2025-08-30T17:19:34.893639,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_140_phone,phone,02 6621 8000,Lismore Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Uralba Street,Lismore,NSW,2480.0,Reporting wait times,2025-08-30T17:19:34.893662,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_141_phone,phone,02 6350 2300,Lithgow Integrated Health Service,hospital,nsw_hospitals_agent,NSW Health API,Col Drewe Drive,Lithgow,NSW,2790.0,Reporting wait times,2025-08-30T17:19:34.893685,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_142_phone,phone,02 8738 3000,Liverpool Hospital,hospital,nsw_hospitals_agent,NSW Health API,Cnr Elizabeth & Goulburn Street,Liverpool,NSW,2170.0,Reporting wait times,2025-08-30T17:19:34.893708,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_143_phone,phone,02 6920 5206,Lockhart & District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Hebden Street,Lockhart,NSW,2656.0,Not reporting wait times,2025-08-30T17:19:34.893731,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_144_phone,phone,02 4336 7700,Long Jetty Health Care Facility,hospital,nsw_hospitals_agent,NSW Health API,Wyong Road,Killarney Vale,NSW,2261.0,No emergency department,2025-08-30T17:19:34.893754,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_145_phone,phone,02 9858 3255,Lottie Stewart Hospital and Aged Care,hospital,nsw_hospitals_agent,NSW Health API,40 Stewart Street,Dundas,NSW,2117.0,No emergency department,2025-08-30T17:19:34.893777,0.95,LHD: Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_146_phone,phone,02 6568 0666,Macksville District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Boundary Street,Macksville,NSW,2447.0,Not reporting wait times,2025-08-30T17:19:34.893801,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_147_phone,phone,02 6640 0111,Maclean District Hospital,hospital,nsw_hospitals_agent,NSW Health API,21 Union Street,Maclean,NSW,2463.0,Not reporting wait times,2025-08-30T17:19:34.893825,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_148_phone,phone,02 6785 4000,Manilla Health Service,hospital,nsw_hospitals_agent,NSW Health API,Court Street,Manilla,NSW,2346.0,Not reporting wait times,2025-08-30T17:19:34.893849,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_149_phone,phone,02 9976 9611,Manly Hospital,hospital,nsw_hospitals_agent,NSW Health API,Darley Road,Manly,NSW,2095.0,No emergency department,2025-08-30T17:19:34.893873,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_150_phone,phone,02 6592 9111,Manning Rural Referral Hospital (Taree),hospital,nsw_hospitals_agent,NSW Health API,26 York Street,Taree,NSW,2430.0,Reporting wait times,2025-08-30T17:19:34.893897,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_151_phone,phone,02 6382 8888,Mercy Care Hospital - Young,hospital,nsw_hospitals_agent,NSW Health API,69 Demondrille Street,Young,NSW,2594.0,No emergency department,2025-08-30T17:19:34.893920,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_152_phone,phone,02 6021 3322,Mercy Health Service,hospital,nsw_hospitals_agent,NSW Health API,Poole Street,Albury,NSW,2640.0,No emergency department,2025-08-30T17:19:34.893944,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_153_phone,phone,02 6021 3322,Mercy Health Service Albury Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Poole Street,Albury,NSW,2640.0,No emergency department,2025-08-30T17:19:34.893968,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_154_phone,phone,02 6532 5000,Merriwa Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,60 McKenzie Street,Merriwa,NSW,2329.0,Not reporting wait times,2025-08-30T17:19:34.893991,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_155_phone,phone,02 6548 2006,Merriwa Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,60 McKenzie Street,Merriwa,NSW,2329.0,No emergency department,2025-08-30T17:19:34.894015,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_156_phone,phone,02 4455 1333,Milton Ulladulla Hospital,hospital,nsw_hospitals_agent,NSW Health API,106 Princes Highway,Milton,NSW,2538.0,Reporting wait times,2025-08-30T17:19:34.894039,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_157_phone,phone,02 6392 3300,Molong Health Service,hospital,nsw_hospitals_agent,NSW Health API,King Street,Molong,NSW,2866.0,Not reporting wait times,2025-08-30T17:19:34.894062,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_158_phone,phone,02 9998 0333,Mona Vale Hospital,hospital,nsw_hospitals_agent,NSW Health API,Coronation Street,Mona Vale,NSW,2103.0,Not reporting wait times,2025-08-30T17:19:34.894086,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_159_phone,phone,02 6757 0000,Moree District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Alice Street,Moree,NSW,2400.0,Reporting wait times,2025-08-30T17:19:34.894110,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_160_phone,phone,02 4474 2666,Moruya District Hospital,hospital,nsw_hospitals_agent,NSW Health API,River Street,Moruya,NSW,2537.0,Not reporting wait times,2025-08-30T17:19:34.894133,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_161_phone,phone,02 9881 1555,Mount Druitt Hospital,hospital,nsw_hospitals_agent,NSW Health API,75 Railway St,Mount Druitt,NSW,2770.0,Reporting wait times,2025-08-30T17:19:34.894157,0.95,LHD: Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_162_phone,phone,02 6378 6222,Mudgee Health Service,hospital,nsw_hospitals_agent,NSW Health API,Meares Street,Mudgee,NSW,2850.0,Not reporting wait times,2025-08-30T17:19:34.894181,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_163_phone,phone,02 6684 2266,Mullumbimby & District War Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Azalea Street,Mullumbimby,NSW,2482.0,Not reporting wait times,2025-08-30T17:19:34.894205,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_164_phone,phone,02 6386 2200,Murrumburah-Harden Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Swift Street,Harden,NSW,2587.0,No emergency department,2025-08-30T17:19:34.894229,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_165_phone,phone,02 6386 2200,Murrumburrah-Harden District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Swift Street,Harden,NSW,2587.0,Not reporting wait times,2025-08-30T17:19:34.894254,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_166_phone,phone,02 6672 0000,Murwillumbah District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Ewing Street,Murwillumbah,NSW,2484.0,Reporting wait times,2025-08-30T17:19:34.894277,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_167_phone,phone,02 6542 2000,Muswellbrook Hospital,hospital,nsw_hospitals_agent,NSW Health API,Brentwood Street,Muswellbrook,NSW,2333.0,Reporting wait times,2025-08-30T17:19:34.894300,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_168_phone,phone,02 6542 2022,Muswellbrook Hospital - Nursing Home Unit,hospital,nsw_hospitals_agent,NSW Health API,Brentwood Street,Muswellbrook,NSW,2333.0,No emergency department,2025-08-30T17:19:34.894324,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_169_phone,phone,02 6799 2800,Narrabri District Hospital,hospital,nsw_hospitals_agent,NSW Health API,66 Gibbons Street,Narrabri,NSW,2390.0,Reporting wait times,2025-08-30T17:19:34.894348,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_170_phone,phone,02 6959 1166,Narrandera District Hospital,hospital,nsw_hospitals_agent,NSW Health API,54 Adams Street,Narrandera,NSW,2700.0,Not reporting wait times,2025-08-30T17:19:34.894372,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_171_phone,phone,02 6889 1377,Narromine Hospital & Community Health,hospital,nsw_hospitals_agent,NSW Health API,128 Cathundril Street,Narromine,NSW,2821.0,Not reporting wait times,2025-08-30T17:19:34.894405,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_172_phone,phone,02 4734 2000,Nepean Hospital,hospital,nsw_hospitals_agent,NSW Health API,Derby Street,Kingswood,NSW,2747.0,Reporting wait times,2025-08-30T17:19:34.894437,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_173_phone,phone,02 9488 2200,Neringah Hospital,hospital,nsw_hospitals_agent,NSW Health API,4-12 Neringah Avenue South,Wahroonga,NSW,2076.0,No emergency department,2025-08-30T17:19:34.894463,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_174_phone,phone,02 6689 1400,Nimbin Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,35 Cullen Street,Nimbin,NSW,2480.0,Not reporting wait times,2025-08-30T17:19:34.894487,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_175_phone,phone,02 6689 1400,Nimbin Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,35 Cullen Street,Nimbin,NSW,2480.0,No emergency department,2025-08-30T17:19:34.894512,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_176_phone,phone,02 9105 5000,Northern Beaches Hospital,hospital,nsw_hospitals_agent,NSW Health API,105 Frenchs Forest Road W,Frenchs Forest,NSW,2086.0,Reporting wait times,2025-08-30T17:19:34.894536,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_177_phone,phone,02 6835 1700,Nyngan Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,15 Hoskins Street,Nyngan,NSW,2825.0,Not reporting wait times,2025-08-30T17:19:34.894560,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_178_phone,phone,02 6835 1700,Nyngan Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,15 Hoskins Street,Nyngan,NSW,2825.0,No emergency department,2025-08-30T17:19:34.894585,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_179_phone,phone,02 6336 7200,Oberon Health Service,hospital,nsw_hospitals_agent,NSW Health API,75 North Street,Oberon,NSW,2787.0,Not reporting wait times,2025-08-30T17:19:34.894609,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_180_phone,phone,02 6336 7200,Oberon Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,North Street,Oberon,NSW,2787.0,No emergency department,2025-08-30T17:19:34.894633,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_181_phone,phone,02 6369 3000,Orange Health Service,hospital,nsw_hospitals_agent,NSW Health API,1502 Forest Road,Orange,NSW,2800.0,Reporting wait times,2025-08-30T17:19:34.894657,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_182_phone,phone,02 6495 8200,Pambula District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Merimbola Street,Pambula,NSW,2549.0,Not reporting wait times,2025-08-30T17:19:34.894681,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_183_phone,phone,(02) 6861 2400,Parkes District Hospital,hospital,nsw_hospitals_agent,NSW Health API,18 Coleman Road,Parkes,NSW,2870.0,Not reporting wait times,2025-08-30T17:19:34.894705,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_184_phone,phone,02 6869 5200,Peak Hill Health Service,hospital,nsw_hospitals_agent,NSW Health API,Newell Highway,Peak Hill,NSW,2869.0,Not reporting wait times,2025-08-30T17:19:34.894729,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_185_phone,phone,02 6828 6000,Peg Cross Nursing Home,hospital,nsw_hospitals_agent,NSW Health API,Fox Street,Walgett,NSW,2832.0,No emergency department,2025-08-30T17:19:34.894753,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_186_phone,phone,02 4223 8000,Port Kembla Hospital,hospital,nsw_hospitals_agent,NSW Health API,Cowper Street,Port Kembla,NSW,2505.0,No emergency department,2025-08-30T17:19:34.894777,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_187_phone,phone,02 6581 2000,Port Macquarie Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Wrights Rd,Port Macquarie,NSW,2444.0,Reporting wait times,2025-08-30T17:19:34.894802,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_188_phone,phone,02 6359 2666,Portland Tabulam Health Centre,hospital,nsw_hospitals_agent,NSW Health API,20 Green Street,Portland,NSW,2847.0,No emergency department,2025-08-30T17:19:34.894825,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_189_phone,phone,02 9382 2222,Prince of Wales Hospital,hospital,nsw_hospitals_agent,NSW Health API,Magill St,Randwick,NSW,2031.0,Reporting wait times,2025-08-30T17:19:34.894850,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_190_phone,phone,02 6298 9211,Queanbeyan District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Corner Erin & Collett Streets,Queanbeyan,NSW,2620.0,Not reporting wait times,2025-08-30T17:19:34.894874,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_191_phone,phone,02 4683 6900,Queen Victoria Memorial Home,hospital,nsw_hospitals_agent,NSW Health API,615 Thirlmere Way,Picton,NSW,2571.0,No emergency department,2025-08-30T17:19:34.894898,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_192_phone,phone,02 6746 0200,Quirindi Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Nowland Street,Quirindi,NSW,2343.0,Not reporting wait times,2025-08-30T17:19:34.894922,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_193_phone,phone,02 9382 6111,Royal Hospital for Women,hospital,nsw_hospitals_agent,NSW Health API,Barker Street,Randwick,NSW,2031.0,No emergency department,2025-08-30T17:19:34.894946,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_194_phone,phone,02 9926 7111,Royal North Shore Hospital,hospital,nsw_hospitals_agent,NSW Health API,Pacific Highway,St Leonards,NSW,2065.0,Reporting wait times,2025-08-30T17:19:34.894970,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_195_phone,phone,02 9515 6111,Royal Prince Alfred Hospital,hospital,nsw_hospitals_agent,NSW Health API,Missenden Road,Camperdown,NSW,2050.0,Reporting wait times,2025-08-30T17:19:34.894994,0.95,LHD: Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_196_phone,phone,02 9807 1144,Royal Rehabilitation Hospital - Coorabel/Moorong,hospital,nsw_hospitals_agent,NSW Health API,227 Morrison Road,Ryde,NSW,2112.0,No emergency department,2025-08-30T17:19:34.895018,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_197_phone,phone,02 9874 0199,Ryde Hospital,hospital,nsw_hospitals_agent,NSW Health API,Denistone Road,Eastwood,NSW,2122.0,Reporting wait times,2025-08-30T17:19:34.895043,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_198_phone,phone,02 6357 8100,Rylstone Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Fitzgerald Street,Rylstone,NSW,2849.0,Not reporting wait times,2025-08-30T17:19:34.895067,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_199_phone,phone,02 8382 9444,Sacred Heart Hospice,hospital,nsw_hospitals_agent,NSW Health API,170 Darlinghurst Road,Darlinghurst,NSW,2010.0,No emergency department,2025-08-30T17:19:34.895091,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_200_phone,phone,02 6540 2100,"Scott Memorial Hospital, Scone",hospital,nsw_hospitals_agent,NSW Health API,Stafford Street,Scone,NSW,2337.0,Not reporting wait times,2025-08-30T17:19:34.895115,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_201_phone,phone,02 4295 2500,Shellharbour Hospital,hospital,nsw_hospitals_agent,NSW Health API,15-17 Madigan Boulevarde,Mt Warrigal,NSW,2528.0,Reporting wait times,2025-08-30T17:19:34.895139,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_202_phone,phone,02 4421 3111,Shoalhaven Hospital,hospital,nsw_hospitals_agent,NSW Health API,Shoalhaven Street,Nowra,NSW,2541.0,Reporting wait times,2025-08-30T17:19:34.895163,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_203_phone,phone,02 6571 9222,Singleton District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Dangar Road,Singleton,NSW,2330.0,Reporting wait times,2025-08-30T17:19:34.895187,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_204_phone,phone,02 4751 0300,Springwood Hospital,hospital,nsw_hospitals_agent,NSW Health API,Huntley Grange Road,Springwood,NSW,2777.0,No emergency department,2025-08-30T17:19:34.895211,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_205_phone,phone,02 9805 1655,St Catherines Villa Nursing Home,hospital,nsw_hospitals_agent,NSW Health API,162-166 Balaclava Road,Eastwood,NSW,2122.0,No emergency department,2025-08-30T17:19:34.895238,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_206_phone,phone,02 9113 1111,St George Hospital,hospital,nsw_hospitals_agent,NSW Health API,Belgrave Street,Kogarah,NSW,2217.0,Reporting wait times,2025-08-30T17:19:34.895262,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_207_phone,phone,02 4823 7800,St John of God Hospital,hospital,nsw_hospitals_agent,NSW Health API,234 Bourke Street,Goulburn,NSW,2580.0,No emergency department,2025-08-30T17:19:34.895286,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_208_phone,phone,02 9649 8941,St Joseph's Hospital,hospital,nsw_hospitals_agent,NSW Health API,Normanby Road,Auburn,NSW,2144.0,No emergency department,2025-08-30T17:19:34.895311,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_209_phone,phone,02 8382 1111,St Vincent's Hospital,hospital,nsw_hospitals_agent,NSW Health API,390 Victoria Street,Darlinghurst,NSW,2010.0,Reporting wait times,2025-08-30T17:19:34.895335,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_210_phone,phone,02 9540 7111,Sutherland Hospital & Community Health Service,hospital,nsw_hospitals_agent,NSW Health API,Cnr The Kingsway and Kareena Road,Caringbah,NSW,2229.0,Reporting wait times,2025-08-30T17:19:34.895359,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_211_phone,phone,02 9382 1111,Sydney Children's Hospital,hospital,nsw_hospitals_agent,NSW Health API,High Street,Randwick,NSW,2031.0,Reporting wait times,2025-08-30T17:19:34.895383,0.95,LHD: Sydney Children's Hospitals Specialty Network,safe,1.05,NSW,Healthcare Services
hospital_212_phone,phone,02 9382 7111,Sydney Hospital & Sydney Eye Hospital,hospital,nsw_hospitals_agent,NSW Health API,8 Macquarie Street,Sydney,NSW,2001.0,Reporting wait times,2025-08-30T17:19:34.895407,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_213_phone,phone,02 6359 2666,Tabulam Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,20 Green Street,Portland,NSW,2847.0,No emergency department,2025-08-30T17:19:34.895431,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_214_phone,phone,02 6767 7700,Tamworth Rural Referral Hospital,hospital,nsw_hospitals_agent,NSW Health API,Dean Street,Tamworth,NSW,2340.0,Reporting wait times,2025-08-30T17:19:34.895455,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_215_phone,phone,02 6977 1066,Temora Hospital,hospital,nsw_hospitals_agent,NSW Health API,169 Temora Young Road,Temora,NSW,2666.0,Not reporting wait times,2025-08-30T17:19:34.895479,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_216_phone,phone,02 6739 5200,Tenterfield Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Naas St,Tenterfield,NSW,2372.0,Not reporting wait times,2025-08-30T17:19:34.895505,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_217_phone,phone,02 9845 0000,The Children's Hospital at Westmead,hospital,nsw_hospitals_agent,NSW Health API,Cnr Hawkesbury Rd and Hainsworth St,Westmead,NSW,2145.0,Reporting wait times,2025-08-30T17:19:34.895530,0.95,LHD: Sydney Children's Hospitals Specialty Network,safe,1.05,NSW,Healthcare Services
hospital_218_phone,phone,02 6942 0444,The Cootamundra Hospital,hospital,nsw_hospitals_agent,NSW Health API,Mackay Street,Cootamundra,NSW,2590.0,Not reporting wait times,2025-08-30T17:19:34.895554,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_219_phone,phone,02 4087 1000,The New Maitland Hospital,hospital,nsw_hospitals_agent,NSW Health API,51 Metford Road,Metford,NSW,2323.0,Reporting wait times,2025-08-30T17:19:34.895603,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
