contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category,hospital_name,hospital_type,phone,email,website,street_address,full_address,local_health_district,source,article_title,scam_type,threat_type,threat_value,date_reported,scam_tactics,impersonated_organizations,article_url,charity_name,abn,charity_purposes,registration_date,charity_size,service_name,phone_number,hours_of_operation,description
,,,,,,,,Lake Cargelligo,NSW,2672.0,No emergency department,,,,,,,,Lake Cargelligo Residential Aged Care,No emergency department,02 6898 1200,,,Uabba Street,"Uabba Street, Lake Cargelligo, NSW, 2672",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Leeton,NSW,2705.0,Not reporting wait times,,,,,,,,Leeton District Hospital,Not reporting wait times,02 6953 1111,,,Wade Avenue & Palm Avenue,"Wade Avenue & Palm Avenue, Leeton, NSW, 2705",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Leeton,NSW,2705.0,No emergency department,,,,,,,,Leeton Residential Age Care,No emergency department,02 6953 1111,,,Cnr Palm Avenue & Wade Avenue,"Cnr Palm Avenue & Wade Avenue, Leeton, NSW, 2705",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lightning Ridge,NSW,2834.0,Not reporting wait times,,,,,,,,Lightning Ridge Multi Purpose Health Service,Not reporting wait times,02 6829 9999,,,20 Pandora Street,"20 Pandora Street, Lightning Ridge, NSW, 2834",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lightning Ridge,NSW,2834.0,No emergency department,,,,,,,,Lightning Ridge Residential Aged Care,No emergency department,02 6829 9999,,,20 Pandora Street,"20 Pandora Street, Lightning Ridge, NSW, 2834",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lismore,NSW,2480.0,Reporting wait times,,,,,,,,Lismore Base Hospital,Reporting wait times,02 6621 8000,,,Uralba Street,"Uralba Street, Lismore, NSW, 2480",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lithgow,NSW,2790.0,Reporting wait times,,,,,,,,Lithgow Integrated Health Service,Reporting wait times,02 6350 2300,,,Col Drewe Drive,"Col Drewe Drive, Lithgow, NSW, 2790",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Liverpool,NSW,2170.0,Reporting wait times,,,,,,,,Liverpool Hospital,Reporting wait times,02 8738 3000,,,Cnr Elizabeth & Goulburn Street,"Cnr Elizabeth & Goulburn Street, Liverpool, NSW, 2170",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lockhart,NSW,2656.0,Not reporting wait times,,,,,,,,Lockhart & District Hospital,Not reporting wait times,02 6920 5206,,,Hebden Street,"Hebden Street, Lockhart, NSW, 2656",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Killarney Vale,NSW,2261.0,No emergency department,,,,,,,,Long Jetty Health Care Facility,No emergency department,02 4336 7700,,,Wyong Road,"Wyong Road, Killarney Vale, NSW, 2261",Central Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dundas,NSW,2117.0,No emergency department,,,,,,,,Lottie Stewart Hospital and Aged Care,No emergency department,02 9858 3255,,,40 Stewart Street,"40 Stewart Street, Dundas, NSW, 2117",Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Macksville,NSW,2447.0,Not reporting wait times,,,,,,,,Macksville District Hospital,Not reporting wait times,02 6568 0666,,,Boundary Street,"Boundary Street, Macksville, NSW, 2447",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Maclean,NSW,2463.0,Not reporting wait times,,,,,,,,Maclean District Hospital,Not reporting wait times,02 6640 0111,,,21 Union Street,"21 Union Street, Maclean, NSW, 2463",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Manilla,NSW,2346.0,Not reporting wait times,,,,,,,,Manilla Health Service,Not reporting wait times,02 6785 4000,,,Court Street,"Court Street, Manilla, NSW, 2346",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Manly,NSW,2095.0,No emergency department,,,,,,,,Manly Hospital,No emergency department,02 9976 9611,,,Darley Road,"Darley Road, Manly, NSW, 2095",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Taree,NSW,2430.0,Reporting wait times,,,,,,,,Manning Rural Referral Hospital (Taree),Reporting wait times,02 6592 9111,,,26 York Street,"26 York Street, Taree, NSW, 2430",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Young,NSW,2594.0,No emergency department,,,,,,,,Mercy Care Hospital - Young,No emergency department,02 6382 8888,,,69 Demondrille Street,"69 Demondrille Street, Young, NSW, 2594",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Albury,NSW,2640.0,No emergency department,,,,,,,,Mercy Health Service,No emergency department,02 6021 3322,,,Poole Street,"Poole Street, Albury, NSW, 2640",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Albury,NSW,2640.0,No emergency department,,,,,,,,Mercy Health Service Albury Residential Aged Care,No emergency department,02 6021 3322,,,Poole Street,"Poole Street, Albury, NSW, 2640",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Merriwa,NSW,2329.0,Not reporting wait times,,,,,,,,Merriwa Multi Purpose Service,Not reporting wait times,02 6532 5000,,,60 McKenzie Street,"60 McKenzie Street, Merriwa, NSW, 2329",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Merriwa,NSW,2329.0,No emergency department,,,,,,,,Merriwa Residential Aged Care,No emergency department,02 6548 2006,,,60 McKenzie Street,"60 McKenzie Street, Merriwa, NSW, 2329",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Milton,NSW,2538.0,Reporting wait times,,,,,,,,Milton Ulladulla Hospital,Reporting wait times,02 4455 1333,,,106 Princes Highway,"106 Princes Highway, Milton, NSW, 2538",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Molong,NSW,2866.0,Not reporting wait times,,,,,,,,Molong Health Service,Not reporting wait times,02 6392 3300,,,King Street,"King Street, Molong, NSW, 2866",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Mona Vale,NSW,2103.0,Not reporting wait times,,,,,,,,Mona Vale Hospital,Not reporting wait times,02 9998 0333,,,Coronation Street,"Coronation Street, Mona Vale, NSW, 2103",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Moree,NSW,2400.0,Reporting wait times,,,,,,,,Moree District Hospital,Reporting wait times,02 6757 0000,,,Alice Street,"Alice Street, Moree, NSW, 2400",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Moruya,NSW,2537.0,Not reporting wait times,,,,,,,,Moruya District Hospital,Not reporting wait times,02 4474 2666,,,River Street,"River Street, Moruya, NSW, 2537",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Mount Druitt,NSW,2770.0,Reporting wait times,,,,,,,,Mount Druitt Hospital,Reporting wait times,02 9881 1555,,,75 Railway St,"75 Railway St, Mount Druitt, NSW, 2770",Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Mudgee,NSW,2850.0,Not reporting wait times,,,,,,,,Mudgee Health Service,Not reporting wait times,02 6378 6222,,,Meares Street,"Meares Street, Mudgee, NSW, 2850",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Mullumbimby,NSW,2482.0,Not reporting wait times,,,,,,,,Mullumbimby & District War Memorial Hospital,Not reporting wait times,02 6684 2266,,,Azalea Street,"Azalea Street, Mullumbimby, NSW, 2482",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Harden,NSW,2587.0,No emergency department,,,,,,,,Murrumburah-Harden Residential Aged Care,No emergency department,02 6386 2200,,,Swift Street,"Swift Street, Harden, NSW, 2587",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Harden,NSW,2587.0,Not reporting wait times,,,,,,,,Murrumburrah-Harden District Hospital,Not reporting wait times,02 6386 2200,,,Swift Street,"Swift Street, Harden, NSW, 2587",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Murwillumbah,NSW,2484.0,Reporting wait times,,,,,,,,Murwillumbah District Hospital,Reporting wait times,02 6672 0000,,,Ewing Street,"Ewing Street, Murwillumbah, NSW, 2484",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Muswellbrook,NSW,2333.0,Reporting wait times,,,,,,,,Muswellbrook Hospital,Reporting wait times,02 6542 2000,,,Brentwood Street,"Brentwood Street, Muswellbrook, NSW, 2333",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Muswellbrook,NSW,2333.0,No emergency department,,,,,,,,Muswellbrook Hospital - Nursing Home Unit,No emergency department,02 6542 2022,,,Brentwood Street,"Brentwood Street, Muswellbrook, NSW, 2333",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Narrabri,NSW,2390.0,Reporting wait times,,,,,,,,Narrabri District Hospital,Reporting wait times,02 6799 2800,,,66 Gibbons Street,"66 Gibbons Street, Narrabri, NSW, 2390",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Narrandera,NSW,2700.0,Not reporting wait times,,,,,,,,Narrandera District Hospital,Not reporting wait times,02 6959 1166,,,54 Adams Street,"54 Adams Street, Narrandera, NSW, 2700",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Narromine,NSW,2821.0,Not reporting wait times,,,,,,,,Narromine Hospital & Community Health,Not reporting wait times,02 6889 1377,,,128 Cathundril Street,"128 Cathundril Street, Narromine, NSW, 2821",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kingswood,NSW,2747.0,Reporting wait times,,,,,,,,Nepean Hospital,Reporting wait times,02 4734 2000,,,Derby Street,"Derby Street, Kingswood, NSW, 2747",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wahroonga,NSW,2076.0,No emergency department,,,,,,,,Neringah Hospital,No emergency department,02 9488 2200,,,4-12 Neringah Avenue South,"4-12 Neringah Avenue South, Wahroonga, NSW, 2076",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nimbin,NSW,2480.0,Not reporting wait times,,,,,,,,Nimbin Multi-Purpose Service,Not reporting wait times,02 6689 1400,,,35 Cullen Street,"35 Cullen Street, Nimbin, NSW, 2480",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nimbin,NSW,2480.0,No emergency department,,,,,,,,Nimbin Residential Aged Care,No emergency department,02 6689 1400,,,35 Cullen Street,"35 Cullen Street, Nimbin, NSW, 2480",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Frenchs Forest,NSW,2086.0,Reporting wait times,,,,,,,,Northern Beaches Hospital,Reporting wait times,02 9105 5000,,,105 Frenchs Forest Road W,"105 Frenchs Forest Road W, Frenchs Forest, NSW, 2086",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nyngan,NSW,2825.0,Not reporting wait times,,,,,,,,Nyngan Multi-Purpose Service,Not reporting wait times,02 6835 1700,,,15 Hoskins Street,"15 Hoskins Street, Nyngan, NSW, 2825",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nyngan,NSW,2825.0,No emergency department,,,,,,,,Nyngan Residential Aged Care,No emergency department,02 6835 1700,,,15 Hoskins Street,"15 Hoskins Street, Nyngan, NSW, 2825",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Oberon,NSW,2787.0,Not reporting wait times,,,,,,,,Oberon Health Service,Not reporting wait times,02 6336 7200,,,75 North Street,"75 North Street, Oberon, NSW, 2787",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Oberon,NSW,2787.0,No emergency department,,,,,,,,Oberon Residential Aged Care,No emergency department,02 6336 7200,,,North Street,"North Street, Oberon, NSW, 2787",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Orange,NSW,2800.0,Reporting wait times,,,,,,,,Orange Health Service,Reporting wait times,02 6369 3000,,,1502 Forest Road,"1502 Forest Road, Orange, NSW, 2800",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Pambula,NSW,2549.0,Not reporting wait times,,,,,,,,Pambula District Hospital,Not reporting wait times,02 6495 8200,,,Merimbola Street,"Merimbola Street, Pambula, NSW, 2549",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Parkes,NSW,2870.0,Not reporting wait times,,,,,,,,Parkes District Hospital,Not reporting wait times,(02) 6861 2400,,,18 Coleman Road,"18 Coleman Road, Parkes, NSW, 2870",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Peak Hill,NSW,2869.0,Not reporting wait times,,,,,,,,Peak Hill Health Service,Not reporting wait times,02 6869 5200,,,Newell Highway,"Newell Highway, Peak Hill, NSW, 2869",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Walgett,NSW,2832.0,No emergency department,,,,,,,,Peg Cross Nursing Home,No emergency department,02 6828 6000,,,Fox Street,"Fox Street, Walgett, NSW, 2832",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Port Kembla,NSW,2505.0,No emergency department,,,,,,,,Port Kembla Hospital,No emergency department,02 4223 8000,,,Cowper Street,"Cowper Street, Port Kembla, NSW, 2505",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Port Macquarie,NSW,2444.0,Reporting wait times,,,,,,,,Port Macquarie Base Hospital,Reporting wait times,02 6581 2000,,,Wrights Rd,"Wrights Rd, Port Macquarie, NSW, 2444",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Portland,NSW,2847.0,No emergency department,,,,,,,,Portland Tabulam Health Centre,No emergency department,02 6359 2666,,,20 Green Street,"20 Green Street, Portland, NSW, 2847",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Randwick,NSW,2031.0,Reporting wait times,,,,,,,,Prince of Wales Hospital,Reporting wait times,02 9382 2222,,,Magill St,"Magill St, Randwick, NSW, 2031",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Queanbeyan,NSW,2620.0,Not reporting wait times,,,,,,,,Queanbeyan District Hospital,Not reporting wait times,02 6298 9211,,,Corner Erin & Collett Streets,"Corner Erin & Collett Streets, Queanbeyan, NSW, 2620",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Picton,NSW,2571.0,No emergency department,,,,,,,,Queen Victoria Memorial Home,No emergency department,02 4683 6900,,,615 Thirlmere Way,"615 Thirlmere Way, Picton, NSW, 2571",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Quirindi,NSW,2343.0,Not reporting wait times,,,,,,,,Quirindi Community Hospital,Not reporting wait times,02 6746 0200,,,Nowland Street,"Nowland Street, Quirindi, NSW, 2343",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Randwick,NSW,2031.0,No emergency department,,,,,,,,Royal Hospital for Women,No emergency department,02 9382 6111,,,Barker Street,"Barker Street, Randwick, NSW, 2031",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,St Leonards,NSW,2065.0,Reporting wait times,,,,,,,,Royal North Shore Hospital,Reporting wait times,02 9926 7111,,,Pacific Highway,"Pacific Highway, St Leonards, NSW, 2065",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Camperdown,NSW,2050.0,Reporting wait times,,,,,,,,Royal Prince Alfred Hospital,Reporting wait times,02 9515 6111,,,Missenden Road,"Missenden Road, Camperdown, NSW, 2050",Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Ryde,NSW,2112.0,No emergency department,,,,,,,,Royal Rehabilitation Hospital - Coorabel/Moorong,No emergency department,02 9807 1144,,,227 Morrison Road,"227 Morrison Road, Ryde, NSW, 2112",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Eastwood,NSW,2122.0,Reporting wait times,,,,,,,,Ryde Hospital,Reporting wait times,02 9874 0199,,,Denistone Road,"Denistone Road, Eastwood, NSW, 2122",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Rylstone,NSW,2849.0,Not reporting wait times,,,,,,,,Rylstone Multi-Purpose Health Service,Not reporting wait times,02 6357 8100,,,Fitzgerald Street,"Fitzgerald Street, Rylstone, NSW, 2849",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Darlinghurst,NSW,2010.0,No emergency department,,,,,,,,Sacred Heart Hospice,No emergency department,02 8382 9444,,,170 Darlinghurst Road,"170 Darlinghurst Road, Darlinghurst, NSW, 2010",St Vincent's Health Network,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Scone,NSW,2337.0,Not reporting wait times,,,,,,,,"Scott Memorial Hospital, Scone",Not reporting wait times,02 6540 2100,,,Stafford Street,"Stafford Street, Scone, NSW, 2337",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Mt Warrigal,NSW,2528.0,Reporting wait times,,,,,,,,Shellharbour Hospital,Reporting wait times,02 4295 2500,,,15-17 Madigan Boulevarde,"15-17 Madigan Boulevarde, Mt Warrigal, NSW, 2528",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nowra,NSW,2541.0,Reporting wait times,,,,,,,,Shoalhaven Hospital,Reporting wait times,02 4421 3111,,,Shoalhaven Street,"Shoalhaven Street, Nowra, NSW, 2541",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Singleton,NSW,2330.0,Reporting wait times,,,,,,,,Singleton District Hospital,Reporting wait times,02 6571 9222,,,Dangar Road,"Dangar Road, Singleton, NSW, 2330",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Springwood,NSW,2777.0,No emergency department,,,,,,,,Springwood Hospital,No emergency department,02 4751 0300,,,Huntley Grange Road,"Huntley Grange Road, Springwood, NSW, 2777",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Eastwood,NSW,2122.0,No emergency department,,,,,,,,St Catherines Villa Nursing Home,No emergency department,02 9805 1655,,,162-166 Balaclava Road,"162-166 Balaclava Road, Eastwood, NSW, 2122",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kogarah,NSW,2217.0,Reporting wait times,,,,,,,,St George Hospital,Reporting wait times,02 9113 1111,,,Belgrave Street,"Belgrave Street, Kogarah, NSW, 2217",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Goulburn,NSW,2580.0,No emergency department,,,,,,,,St John of God Hospital,No emergency department,02 4823 7800,,,234 Bourke Street,"234 Bourke Street, Goulburn, NSW, 2580",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Auburn,NSW,2144.0,No emergency department,,,,,,,,St Joseph's Hospital,No emergency department,02 9649 8941,,,Normanby Road,"Normanby Road, Auburn, NSW, 2144",St Vincent's Health Network,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Darlinghurst,NSW,2010.0,Reporting wait times,,,,,,,,St Vincent's Hospital,Reporting wait times,02 8382 1111,,,390 Victoria Street,"390 Victoria Street, Darlinghurst, NSW, 2010",St Vincent's Health Network,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Caringbah,NSW,2229.0,Reporting wait times,,,,,,,,Sutherland Hospital & Community Health Service,Reporting wait times,02 9540 7111,,,Cnr The Kingsway and Kareena Road,"Cnr The Kingsway and Kareena Road, Caringbah, NSW, 2229",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Randwick,NSW,2031.0,Reporting wait times,,,,,,,,Sydney Children's Hospital,Reporting wait times,02 9382 1111,,,High Street,"High Street, Randwick, NSW, 2031",Sydney Children's Hospitals Specialty Network,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Sydney,NSW,2001.0,Reporting wait times,,,,,,,,Sydney Hospital & Sydney Eye Hospital,Reporting wait times,02 9382 7111,,,8 Macquarie Street,"8 Macquarie Street, Sydney, NSW, 2001",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Portland,NSW,2847.0,No emergency department,,,,,,,,Tabulam Residential Aged Care,No emergency department,02 6359 2666,,,20 Green Street,"20 Green Street, Portland, NSW, 2847",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tamworth,NSW,2340.0,Reporting wait times,,,,,,,,Tamworth Rural Referral Hospital,Reporting wait times,02 6767 7700,,,Dean Street,"Dean Street, Tamworth, NSW, 2340",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Temora,NSW,2666.0,Not reporting wait times,,,,,,,,Temora Hospital,Not reporting wait times,02 6977 1066,,,169 Temora Young Road,"169 Temora Young Road, Temora, NSW, 2666",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tenterfield,NSW,2372.0,Not reporting wait times,,,,,,,,Tenterfield Community Hospital,Not reporting wait times,02 6739 5200,,,Naas St,"Naas St, Tenterfield, NSW, 2372",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Westmead,NSW,2145.0,Reporting wait times,,,,,,,,The Children's Hospital at Westmead,Reporting wait times,02 9845 0000,,,Cnr Hawkesbury Rd and Hainsworth St,"Cnr Hawkesbury Rd and Hainsworth St, Westmead, NSW, 2145",Sydney Children's Hospitals Specialty Network,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Cootamundra,NSW,2590.0,Not reporting wait times,,,,,,,,The Cootamundra Hospital,Not reporting wait times,02 6942 0444,,,Mackay Street,"Mackay Street, Cootamundra, NSW, 2590",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Metford,NSW,2323.0,Reporting wait times,,,,,,,,The New Maitland Hospital,Reporting wait times,02 4087 1000,,,51 Metford Road,"51 Metford Road, Metford, NSW, 2323",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tingha,NSW,2369.0,Not reporting wait times,,,,,,,,Tingha Multi Purpose Service,Not reporting wait times,02 6723 3266,,,13997 Guyra Road,"13997 Guyra Road, Tingha, NSW, 2369",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tingha,NSW,2369.0,No emergency department,,,,,,,,Tingha Residential Aged Care,No emergency department,02 6723 3266,,,13997 Guyra Road,"13997 Guyra Road, Tingha, NSW, 2369",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tocomwal,NSW,2714.0,Not reporting wait times,,,,,,,,Tocumwal Hospital,Not reporting wait times,03 5874 2166,,,Adams Street,"Adams Street, Tocomwal, NSW, 2714",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Nelson Bay,NSW,2315.0,Not reporting wait times,,,,,,,,Tomaree Community Hospital,Not reporting wait times,02 4984 0700,,,Trevally Street,"Trevally Street, Nelson Bay, NSW, 2315",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tottenham,NSW,2873.0,Not reporting wait times,,,,,,,,Tottenham Hospital,Not reporting wait times,02 6891 6200,,,Umang Street,"Umang Street, Tottenham, NSW, 2873",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tottenham,NSW,2873.0,No emergency department,,,,,,,,Tottenham Residential Aged Care,No emergency department,02 6892 4003,,,Umang Street,"Umang Street, Tottenham, NSW, 2873",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Trangie,NSW,2823.0,Not reporting wait times,,,,,,,,Trangie Multi-Purpose Health Service,Not reporting wait times,02 6880 8200,,,28 Harris Street,"28 Harris Street, Trangie, NSW, 2823",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Trangie,NSW,2823.0,No emergency department,,,,,,,,Trangie Residential Aged Care,No emergency department,02 6888 7546,,,29 Harris Street,"29 Harris Street, Trangie, NSW, 2823",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Trundle,NSW,2875.0,Not reporting wait times,,,,,,,,Trundle Multi-Purpose Service,Not reporting wait times,02 6892 1051,,,Brookview Street,"Brookview Street, Trundle, NSW, 2875",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Trundle,NSW,2875.0,No emergency department,,,,,,,,Trundle Residential Aged Care,No emergency department,02 6892 1051,,,Brookview Street,"Brookview Street, Trundle, NSW, 2875",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tullamore,NSW,2874.0,Not reporting wait times,,,,,,,,Tullamore Health Service,Not reporting wait times,02 6892 5003,,,1 Hinkler Street,"1 Hinkler Street, Tullamore, NSW, 2874",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tullamore,NSW,2874.0,No emergency department,,,,,,,,Tullamore Residential Aged Care,No emergency department,02 6892 5003,,,1 Hinkler Street,"1 Hinkler Street, Tullamore, NSW, 2874",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tumbarumba,NSW,2653.0,Not reporting wait times,,,,,,,,Tumbarumba Multi Purpose Service,Not reporting wait times,02 6948 9600,,,Mitchell Street,"Mitchell Street, Tumbarumba, NSW, 2653",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tumbarumba,NSW,2653.0,No emergency department,,,,,,,,Tumbarumba Residential Aged Care,No emergency department,02 6948 9600,,,4 Mitchell Street,"4 Mitchell Street, Tumbarumba, NSW, 2653",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Tumut,NSW,2720.0,Not reporting wait times,,,,,,,,Tumut District Hospital,Not reporting wait times,02 6947 0800,,,Simpson Street,"Simpson Street, Tumut, NSW, 2720",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
